bill_id,bill_date,customer_id,customer_name,whatsapp_number,product_barcode,product_name,category,sub_category,quantity,unit_price,subtotal
871,2026-06-26 09:26:29,89,Pooja Gangan,9757475833,8906000000496,Wagh Bakri Tea Lite 250g,Tea Coffee Breakfast,Tea,1,190.65,190.65
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000487,Aashirvaad Atta Regular 5kg,Staples,Atta,1,333.9,333.9
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000393,Gowardhan Ghee Value Pack 500ml,Cooking Essentials,Ghee,2,454.96,909.92
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000115,Dabur Honey Original 500g,Tea Coffee Breakfast,Honey,1,161.0,161.0
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000138,Surf Excel Detergent Regular 2kg,Laundry & Cleaning,Detergent,2,535.5,1071.0
872,2026-02-01 08:22:29,83,Aarohi Patil,9106330165,8906000000314,Red Label Tea Premium 250g,Tea Coffee Breakfast,Tea,1,323.0,323.0
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000113,Wagh Bakri Tea Jumbo 500g,Tea Coffee Breakfast,Tea,1,150.35,150.35
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000403,Madhur Sugar Lite 5kg,Staples,Sugar,2,195.3,390.6
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,1,22.8,22.8
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000378,L'Oreal Conditioner Jumbo 175ml,Hair Care,Conditioner,1,320.1,320.1
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
873,2026-04-24 05:19:29,104,Pooja Jain,9397429250,8906000000419,Nescafe Coffee Mini 50g,Tea Coffee Breakfast,Coffee,2,261.9,523.8
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000123,Head & Shoulders Shampoo Regular 650ml,Hair Care,Shampoo,2,180.0,360.0
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000166,Pantene Conditioner Lite 340ml,Hair Care,Conditioner,1,105.84,105.84
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000468,Parachute Hair Oil Family Pack 200ml,Hair Care,Hair Oil,2,238.48,476.96
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000389,Beans 1kg,Fruits & Vegetables,Fresh Vegetables,1,53.0,53.0
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000278,L'Oreal Conditioner Mini 175ml,Hair Care,Conditioner,1,130.2,130.2
874,2026-05-03 07:21:29,148,Neha Rathi,9793279862,8906000000406,Navratna Talcum Powder Lite 100g,Skin & Body Care,Talcum Powder,1,46.8,46.8
875,2026-03-08 03:22:29,134,Neha Kale,9706071748,8906000000412,Parle Small Snacks Regular 100g,Checkout Essentials,Small Snacks,2,106.0,212.0
876,2026-03-12 21:31:29,9,Sneha Deshmukh,9521293289,8906000000034,Dove Shampoo Regular 650ml,Hair Care,Shampoo,1,225.15,225.15
876,2026-03-12 21:31:29,9,Sneha Deshmukh,9521293289,8906000000139,Dove Conditioner Original 340ml,Hair Care,Conditioner,2,324.0,648.0
876,2026-03-12 21:31:29,9,Sneha Deshmukh,9521293289,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Hair Care,Hair Oil,1,285.51,285.51
876,2026-03-12 21:31:29,9,Sneha Deshmukh,9521293289,8906000000225,Onion 1kg,Fruits & Vegetables,Fresh Vegetables,1,55.1,55.1
876,2026-03-12 21:31:29,9,Sneha Deshmukh,9521293289,8906000000383,Gowardhan Butter Lite 100g,Dairy & Bakery,Butter,2,108.78,217.56
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000341,Wagh Bakri Tea Mini 500g,Tea Coffee Breakfast,Tea,1,235.84,235.84
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000170,Dhampur Sugar Value Pack 5kg,Staples,Sugar,1,167.2,167.2
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,2,22.8,45.6
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000021,Maggi Soup Original 100g,Instant Foods,Soup,5,28.5,142.5
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000315,Apis Honey Classic 250g,Tea Coffee Breakfast,Honey,2,200.88,401.76
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000456,Nataraj Stationery Value Pack 10pc,Baby & Household,Stationery,1,161.1,161.1
877,2026-03-26 00:58:29,89,Pooja Gangan,9757475833,8906000000224,Mint 1 bunch,Fruits & Vegetables,Leafy Vegetables,1,23.75,23.75
878,2026-02-23 03:40:29,86,Aarohi Rathi,9949684364,8906000000320,Gowardhan Butter Mini 100g,Dairy & Bakery,Butter,1,242.0,242.0
878,2026-02-23 03:40:29,86,Aarohi Rathi,9949684364,8906000000294,Bisleri Water Mini 500ml,Frozen & Beverages,Water,2,19.0,38.0
878,2026-02-23 03:40:29,86,Aarohi Rathi,9949684364,8906000000033,Sunrich Edible Oil Jumbo 5L,Cooking Essentials,Edible Oil,2,405.9,811.8
879,2026-04-25 08:21:29,105,Om Maheshwari,9525680656,8906000000412,Parle Small Snacks Regular 100g,Checkout Essentials,Small Snacks,1,106.0,106.0
879,2026-04-25 08:21:29,105,Om Maheshwari,9525680656,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
880,2026-03-25 08:37:29,92,Saanvi Patil,9067245307,8906000000286,McCain Frozen Snacks Family Pack 1kg,Frozen & Beverages,Frozen Snacks,3,184.5,553.5
880,2026-03-25 08:37:29,92,Saanvi Patil,9067245307,8906000000126,Fortune Dal Fresh 2kg,Staples,Dal,2,242.06,484.12
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000443,Yippee Noodles Family Pack 280g,Instant Foods,Noodles,1,115.0,115.0
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,1,176.7,176.7
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,1,43.65,43.65
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000112,Gowardhan Milk Fresh 500ml,Dairy & Bakery,Milk,1,28.13,28.13
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000483,MTR Ready To Eat Mini 300g,Instant Foods,Ready To Eat,1,82.45,82.45
881,2026-03-24 04:49:29,88,Aditya Kale,9701595919,8906000000311,Bagrry's Cereal Premium 1kg,Tea Coffee Breakfast,Cereal,1,209.44,209.44
882,2026-05-05 01:46:29,6,Neha Rathi,9082137118,8906000000357,Go Cheese Regular 200g,Dairy & Bakery,Cheese,1,46.55,46.55
882,2026-05-05 01:46:29,6,Neha Rathi,9082137118,8906000000292,Dhampur Sugar Fresh 1kg,Staples,Sugar,1,53.35,53.35
882,2026-05-05 01:46:29,6,Neha Rathi,9082137118,8906000000481,Garnier Face Wash Regular 150g,Skin & Body Care,Face Wash,1,172.05,172.05
882,2026-05-05 01:46:29,6,Neha Rathi,9082137118,8906000000052,Harpic Toilet Cleaner Original 1L,Laundry & Cleaning,Toilet Cleaner,1,95.4,95.4
882,2026-05-05 01:46:29,6,Neha Rathi,9082137118,8906000000311,Bagrry's Cereal Premium 1kg,Tea Coffee Breakfast,Cereal,1,209.44,209.44
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000313,Yippee Noodles Value Pack 280g,Instant Foods,Noodles,1,38.95,38.95
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,2,176.7,353.4
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,2,261.0,522.0
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000470,Saffola Salt Salt Classic 1kg,Staples,Salt,1,70.3,70.3
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000142,Gowardhan Butter Mini 100g,Dairy & Bakery,Butter,2,285.0,570.0
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000318,Garnier Hair Color Value Pack 1pc,Hair Care,Hair Color,2,220.4,440.8
883,2026-03-18 22:31:29,71,Isha Patil,9595977524,8906000000278,L'Oreal Conditioner Mini 175ml,Hair Care,Conditioner,1,130.2,130.2
884,2026-04-23 02:05:29,114,Pooja Sharma,9798632106,8906000000460,Tide Detergent Original 4kg,Laundry & Cleaning,Detergent,1,118.0,118.0
884,2026-04-23 02:05:29,114,Pooja Sharma,9798632106,8906000000019,Tops Jam Lite 500g,Tea Coffee Breakfast,Jam,2,118.8,237.6
884,2026-04-23 02:05:29,114,Pooja Sharma,9798632106,8906000000247,MTR Ready To Eat Family Pack 500g,Instant Foods,Ready To Eat,1,272.0,272.0
884,2026-04-23 02:05:29,114,Pooja Sharma,9798632106,8906000000010,Tata Sampann Poha Jumbo 500g,Staples,Poha,2,233.77,467.54
884,2026-04-23 02:05:29,114,Pooja Sharma,9798632106,8906000000186,Mother Dairy Ghee Value Pack 500ml,Cooking Essentials,Ghee,1,512.54,512.54
885,2026-04-22 05:11:29,57,Saanvi Agrawal,9509025425,8906000000173,Go Cheese Value Pack 200g,Dairy & Bakery,Cheese,3,114.4,343.2
886,2026-02-07 07:41:29,45,Om Verma,9683452734,8906000000394,Domex Toilet Cleaner Value Pack 1L,Laundry & Cleaning,Toilet Cleaner,3,211.68,635.04
886,2026-02-07 07:41:29,45,Om Verma,9683452734,8906000000314,Red Label Tea Premium 250g,Tea Coffee Breakfast,Tea,1,323.0,323.0
886,2026-02-07 07:41:29,45,Om Verma,9683452734,8906000000440,Pepsi Soft Drinks Regular 600ml,Frozen & Beverages,Soft Drinks,3,93.1,279.3
887,2026-03-18 22:03:29,62,Rahul Jain,9967379457,8906000000487,Aashirvaad Atta Regular 5kg,Staples,Atta,1,333.9,333.9
887,2026-03-18 22:03:29,62,Rahul Jain,9967379457,8906000000445,Patanjali Ghee Fresh 1L,Cooking Essentials,Ghee,1,596.0,596.0
887,2026-03-18 22:03:29,62,Rahul Jain,9967379457,8906000000187,Nilon's Pickles Original 1kg,Cooking Essentials,Pickles,1,160.0,160.0
887,2026-03-18 22:03:29,62,Rahul Jain,9967379457,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,1,43.65,43.65
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000360,Amul Butter Classic 500g,Dairy & Bakery,Butter,4,115.0,460.0
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000402,Kissan Jam Family Pack 200g,Tea Coffee Breakfast,Jam,1,240.24,240.24
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000069,Duracell Batteries Original 4pc,Checkout Essentials,Batteries,1,35.0,35.0
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000089,Hide & Seek Cream Biscuits Regular 150g,Biscuits & Snacks,Cream Biscuits,1,39.99,39.99
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000181,Nivea Face Wash Mini 150g,Skin & Body Care,Face Wash,1,140.65,140.65
888,2026-03-16 05:57:29,59,Siddhi Joshi,9848228501,8906000000483,MTR Ready To Eat Mini 300g,Instant Foods,Ready To Eat,4,82.45,329.8
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000236,Colgate Toothpaste Value Pack 80g,Oral Care,Toothpaste,1,137.2,137.2
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,1,117.0,117.0
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000426,Closeup Mouthwash Jumbo 250ml,Oral Care,Mouthwash,1,209.0,209.0
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000078,Cadbury Chocolates Original 100g,Checkout Essentials,Chocolates,1,63.7,63.7
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000122,Kellogg's Cereal Original 250g,Tea Coffee Breakfast,Cereal,2,88.35,176.7
889,2026-03-21 22:06:29,125,Rahul Gangan,9754278656,8906000000441,Kurkure Chips Regular 90g,Biscuits & Snacks,Chips,2,90.25,180.5
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000433,Kurkure Chips Regular 52g,Biscuits & Snacks,Chips,3,19.53,58.59
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000472,Fanta Soft Drinks Regular 1.25L,Frozen & Beverages,Soft Drinks,1,63.0,63.0
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000364,Bikaji Namkeen Value Pack 200g,Biscuits & Snacks,Namkeen,3,105.6,316.8
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000207,Haldiram Ready To Eat Jumbo 500g,Instant Foods,Ready To Eat,2,181.35,362.7
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000023,Organic Tattva Poha Classic 500g,Staples,Poha,1,265.05,265.05
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000080,Gowardhan Ghee Mini 1L,Cooking Essentials,Ghee,1,286.16,286.16
890,2026-05-06 08:19:29,89,Pooja Gangan,9757475833,8906000000404,Closeup Mouthwash Lite 250ml,Oral Care,Mouthwash,1,242.5,242.5
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,2,32.55,65.1
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000144,Amul Butter Jumbo 100g,Dairy & Bakery,Butter,1,56.05,56.05
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000466,Tops Jam Premium 500g,Tea Coffee Breakfast,Jam,1,188.1,188.1
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000325,Nippo Batteries Fresh 2pc,Checkout Essentials,Batteries,2,220.0,440.0
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000367,Pachranga Pickles Lite 200g,Cooking Essentials,Pickles,2,137.2,274.4
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000050,Tops Jam Jumbo 500g,Tea Coffee Breakfast,Jam,2,97.0,194.0
891,2026-04-24 21:00:29,78,Aditya Gangan,9802909046,8906000000131,Oreo Cream Biscuits Fresh 150g,Biscuits & Snacks,Cream Biscuits,4,50.22,200.88
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000496,Wagh Bakri Tea Lite 250g,Tea Coffee Breakfast,Tea,2,190.65,381.3
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000420,Dhampur Sugar Value Pack 5kg,Staples,Sugar,1,173.91,173.91
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,1,22.8,22.8
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000481,Garnier Face Wash Regular 150g,Skin & Body Care,Face Wash,1,172.05,172.05
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000146,Britannia Tiger Glucose Biscuits Premium 250g,Biscuits & Snacks,Glucose Biscuits,2,32.3,64.6
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000191,Weikfield Pasta Fresh 500g,Instant Foods,Pasta,1,199.95,199.95
892,2026-04-01 08:01:29,143,Om Gangan,9847129618,8906000000366,Sweet Lime 1kg,Fruits & Vegetables,Fresh Fruits,1,58.8,58.8
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000348,Society Tea Premium 1kg,Tea Coffee Breakfast,Tea,1,411.6,411.6
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000346,Madhur Sugar Classic 5kg,Staples,Sugar,3,154.0,462.0
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000427,Parle-G Glucose Biscuits Value Pack 150g,Biscuits & Snacks,Glucose Biscuits,1,14.55,14.55
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,2,117.0,234.0
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000251,Pillsbury Atta Mini 5kg,Staples,Atta,1,93.0,93.0
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,2,61.6,123.2
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000222,Kohinoor Rice Regular 1kg,Staples,Rice,1,778.5,778.5
893,2026-06-18 21:29:29,8,Aarav Agrawal,9589298808,8906000000359,Organic Tattva Poha Classic 1kg,Staples,Poha,2,129.0,258.0
894,2026-06-21 05:30:29,61,Yash Sharma,9691309810,8906000000218,Yippee Noodles Regular 70g,Instant Foods,Noodles,1,24.5,24.5
894,2026-06-21 05:30:29,61,Yash Sharma,9691309810,8906000000228,Tops Jam Lite 200g,Tea Coffee Breakfast,Jam,1,118.75,118.75
894,2026-06-21 05:30:29,61,Yash Sharma,9691309810,8906000000206,Del Monte Pasta Lite 500g,Instant Foods,Pasta,1,155.0,155.0
894,2026-06-21 05:30:29,61,Yash Sharma,9691309810,8906000000347,Dove Conditioner Value Pack 175ml,Hair Care,Conditioner,5,328.5,1642.5
894,2026-06-21 05:30:29,61,Yash Sharma,9691309810,8906000000128,Pears Soap Fresh 100g,Skin & Body Care,Soap,1,49.0,49.0
895,2026-07-01 05:19:29,92,Saanvi Patil,9067245307,8906000000066,Bingo Chips Lite 150g,Biscuits & Snacks,Chips,1,33.25,33.25
895,2026-07-01 05:19:29,92,Saanvi Patil,9067245307,8906000000440,Pepsi Soft Drinks Regular 600ml,Frozen & Beverages,Soft Drinks,2,93.1,186.2
895,2026-07-01 05:19:29,92,Saanvi Patil,9067245307,8906000000364,Bikaji Namkeen Value Pack 200g,Biscuits & Snacks,Namkeen,4,105.6,422.4
895,2026-07-01 05:19:29,92,Saanvi Patil,9067245307,8906000000274,Bisleri Water Premium 1L,Frozen & Beverages,Water,1,30.0,30.0
895,2026-07-01 05:19:29,92,Saanvi Patil,9067245307,8906000000276,Vim Dishwash Premium 250g,Laundry & Cleaning,Dishwash,1,153.26,153.26
896,2026-06-06 20:45:29,50,Saanvi Joshi,9900631403,8906000000411,Wagh Bakri Tea Jumbo 1kg,Tea Coffee Breakfast,Tea,1,525.0,525.0
896,2026-06-06 20:45:29,50,Saanvi Joshi,9900631403,8906000000451,Dhampur Sugar Family Pack 1kg,Staples,Sugar,2,123.2,246.4
896,2026-06-06 20:45:29,50,Saanvi Joshi,9900631403,8906000000427,Parle-G Glucose Biscuits Value Pack 150g,Biscuits & Snacks,Glucose Biscuits,1,14.55,14.55
896,2026-06-06 20:45:29,50,Saanvi Joshi,9900631403,8906000000253,Act II Popcorn Jumbo 30g,Biscuits & Snacks,Popcorn,3,186.0,558.0
896,2026-06-06 20:45:29,50,Saanvi Joshi,9900631403,8906000000326,Eveready Batteries Jumbo 2pc,Checkout Essentials,Batteries,3,258.4,775.2
897,2026-05-27 03:09:29,123,Aarav Kale,9096873045,8906000000487,Aashirvaad Atta Regular 5kg,Staples,Atta,2,333.9,667.8
898,2026-02-21 08:30:29,6,Neha Rathi,9082137118,8906000000341,Wagh Bakri Tea Mini 500g,Tea Coffee Breakfast,Tea,1,235.84,235.84
899,2026-04-05 09:21:29,59,Siddhi Joshi,9848228501,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,1,101.92,101.92
899,2026-04-05 09:21:29,59,Siddhi Joshi,9848228501,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,2,117.0,234.0
899,2026-04-05 09:21:29,59,Siddhi Joshi,9848228501,8906000000386,Colgate Mouthwash Premium 250ml,Oral Care,Mouthwash,1,34.0,34.0
899,2026-04-05 09:21:29,59,Siddhi Joshi,9848228501,8906000000263,Too Yumm Chips Fresh 90g,Biscuits & Snacks,Chips,5,35.2,176.0
900,2026-05-02 09:18:29,61,Yash Sharma,9691309810,8906000000073,Amul Cheese Mini 200g,Dairy & Bakery,Cheese,3,227.85,683.55
901,2026-04-21 05:47:29,100,Arjun Gangan,9073305597,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,2,63.05,126.1
901,2026-04-21 05:47:29,100,Arjun Gangan,9073305597,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,1,176.7,176.7
901,2026-04-21 05:47:29,100,Arjun Gangan,9073305597,8906000000183,Knorr Soup Regular 45g,Instant Foods,Soup,3,279.3,837.9
901,2026-04-21 05:47:29,100,Arjun Gangan,9073305597,8906000000136,Quaker Oats Regular 400g,Tea Coffee Breakfast,Oats,2,214.0,428.0
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000251,Pillsbury Atta Mini 5kg,Staples,Atta,4,93.0,372.0
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000186,Mother Dairy Ghee Value Pack 500ml,Cooking Essentials,Ghee,2,512.54,1025.08
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,1,34.3,34.3
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000389,Beans 1kg,Fruits & Vegetables,Fresh Vegetables,3,53.0,159.0
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000164,Cinthol Talcum Powder Regular 300g,Skin & Body Care,Talcum Powder,2,58.9,117.8
902,2026-05-31 04:31:29,28,Siddhi Maheshwari,9320430977,8906000000232,Pampers Baby Care Family Pack 100ml,Baby & Household,Baby Care,1,40.74,40.74
903,2026-03-14 01:40:29,82,Krish Patil,9297519102,8906000000112,Gowardhan Milk Fresh 500ml,Dairy & Bakery,Milk,1,28.13,28.13
903,2026-03-14 01:40:29,82,Krish Patil,9297519102,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
903,2026-03-14 01:40:29,82,Krish Patil,9297519102,8906000000059,Farm Fresh Eggs Fresh 12pc,Dairy & Bakery,Eggs,1,48.4,48.4
903,2026-03-14 01:40:29,82,Krish Patil,9297519102,8906000000196,Closeup Mouthwash Regular 250ml,Oral Care,Mouthwash,1,22.0,22.0
903,2026-03-14 01:40:29,82,Krish Patil,9297519102,8906000000472,Fanta Soft Drinks Regular 1.25L,Frozen & Beverages,Soft Drinks,1,63.0,63.0
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000398,Rin Detergent Classic 1kg,Laundry & Cleaning,Detergent,3,214.37,643.11
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000121,Ezee Fabric Care Family Pack 1L,Laundry & Cleaning,Fabric Care,1,37.84,37.84
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000306,Lizol Floor Cleaner Mini 2L,Laundry & Cleaning,Floor Cleaner,2,236.0,472.0
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000399,Garnier Face Wash Lite 50g,Skin & Body Care,Face Wash,1,167.4,167.4
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000460,Tide Detergent Original 4kg,Laundry & Cleaning,Detergent,3,118.0,354.0
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000144,Amul Butter Jumbo 100g,Dairy & Bakery,Butter,1,56.05,56.05
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,Baby & Household,Kitchen Tools,1,238.14,238.14
904,2026-01-27 08:18:29,139,Rahul Sharma,9423597371,8906000000255,Pampers Baby Care Value Pack 200ml,Baby & Household,Baby Care,1,38.0,38.0
905,2026-01-16 21:48:29,69,Yash Agrawal,9265732759,8906000000218,Yippee Noodles Regular 70g,Instant Foods,Noodles,1,24.5,24.5
905,2026-01-16 21:48:29,69,Yash Agrawal,9265732759,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,2,106.82,213.64
905,2026-01-16 21:48:29,69,Yash Agrawal,9265732759,8906000000021,Maggi Soup Original 100g,Instant Foods,Soup,3,28.5,85.5
905,2026-01-16 21:48:29,69,Yash Agrawal,9265732759,8906000000001,Bisleri Water Regular 2L,Frozen & Beverages,Water,1,13.5,13.5
905,2026-01-16 21:48:29,69,Yash Agrawal,9265732759,8906000000261,Catch Masala Family Pack 200g,Cooking Essentials,Masala,1,54.0,54.0
906,2026-01-04 03:23:29,147,Aarohi Agrawal,9653460605,8906000000056,Mother Dairy Curd Jumbo 1kg,Dairy & Bakery,Curd,2,58.2,116.4
906,2026-01-04 03:23:29,147,Aarohi Agrawal,9653460605,8906000000498,Nestle Chocolates Value Pack 100g,Checkout Essentials,Chocolates,1,45.0,45.0
906,2026-01-04 03:23:29,147,Aarohi Agrawal,9653460605,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,2,61.6,123.2
906,2026-01-04 03:23:29,147,Aarohi Agrawal,9653460605,8906000000122,Kellogg's Cereal Original 250g,Tea Coffee Breakfast,Cereal,1,88.35,88.35
907,2026-06-18 04:25:29,108,Kunal Rathi,9808662813,8906000000095,Listerine Mouthwash Family Pack 250ml,Oral Care,Mouthwash,1,148.0,148.0
907,2026-06-18 04:25:29,108,Kunal Rathi,9808662813,8906000000491,Listerine Mouthwash Original 250ml,Oral Care,Mouthwash,1,99.75,99.75
907,2026-06-18 04:25:29,108,Kunal Rathi,9808662813,8906000000049,Sofy Sanitary Care Jumbo 30pc,Baby & Household,Sanitary Care,1,45.0,45.0
907,2026-06-18 04:25:29,108,Kunal Rathi,9808662813,8906000000256,Act II Popcorn Value Pack 30g,Biscuits & Snacks,Popcorn,1,121.6,121.6
908,2026-06-19 00:47:29,13,Yash Kale,9237245018,8906000000251,Pillsbury Atta Mini 5kg,Staples,Atta,1,93.0,93.0
908,2026-06-19 00:47:29,13,Yash Kale,9237245018,8906000000080,Gowardhan Ghee Mini 1L,Cooking Essentials,Ghee,1,286.16,286.16
908,2026-06-19 00:47:29,13,Yash Kale,9237245018,8906000000250,Priya Pickles Mini 500g,Cooking Essentials,Pickles,1,262.8,262.8
908,2026-06-19 00:47:29,13,Yash Kale,9237245018,8906000000199,Tops Jam Value Pack 500g,Tea Coffee Breakfast,Jam,2,223.25,446.5
908,2026-06-19 00:47:29,13,Yash Kale,9237245018,8906000000433,Kurkure Chips Regular 52g,Biscuits & Snacks,Chips,1,19.53,19.53
909,2026-04-13 21:01:29,22,Ananya Deshmukh,9388565271,8906000000312,Quaker Oats Jumbo 1kg,Tea Coffee Breakfast,Oats,1,44.0,44.0
909,2026-04-13 21:01:29,22,Ananya Deshmukh,9388565271,8906000000350,Dove Soap Lite 125g,Skin & Body Care,Soap,2,50.0,100.0
